Time;OrderID;ItemID;MenuItem;Side 1;Side 2
10/30/24 20:35;11273;3;Small Platter - Ribs;Mac and Cheese;
10/30/24 20:36;11274;1;Small Platter - Brisket;Mac and Cheese;
10/30/24 20:37;11275;1;Sandwich - Brisket;Green Beans;
10/30/24 20:38;11276;1;Sandwich - Brisket;Baked Beans;
10/30/24 20:38;11277;1;Small Platter - Ribs;Fries;
10/30/24 20:38;11277;2;Large Platter - Pulled Pork;Fries;Baked Beans
10/30/24 20:39;11278;1;Small Platter - Ribs;Green Beans;
10/30/24 20:41;11279;1;Sandwich - Pulled Pork;Mac and Cheese;
10/30/24 20:41;11279;2;Sandwich - Pulled Pork;Fries;
10/30/24 20:41;11280;1;Sandwich - Brisket;Fries;
10/30/24 20:41;11280;2;Small Platter - Pulled Pork;Green Beans;
10/30/24 20:43;11281;1;Small Platter - Brisket;Mac and Cheese;
10/30/24 20:44;11282;1;Sandwich - Brisket;Fries;
10/30/24 20:44;11282;2;Small Platter - Pulled Pork;Fries;
10/30/24 20:44;11282;3;Large Platter - Brisket;Green Beans;Mac and Cheese
10/30/24 20:44;11282;4;Sandwich - Pulled Pork;Fries;
10/30/24 20:44;11282;5;Sandwich - Brisket;Fries;
10/30/24 20:44;11283;1;Large Platter - Pulled Pork;Green Beans;Mac and Cheese
10/30/24 20:45;11284;1;Large Platter - Ribs;Green Beans;Fries
10/30/24 20:46;11285;1;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/30/24 20:46;11286;1;Sandwich - Pulled Pork;Fries;
10/30/24 20:48;11287;1;Sandwich - Pulled Pork;Fries;
10/30/24 20:48;11287;2;Sandwich - Pulled Pork;Fries;
10/30/24 20:48;11288;1;Small Platter - Ribs;Fries;
10/30/24 20:48;11288;2;Sandwich - Brisket;Fries;
10/30/24 20:48;11288;3;Large Platter - Pulled Pork;Fries;Fries
10/30/24 20:48;11288;4;Sandwich - Brisket;Fries;
10/30/24 20:48;11288;5;Large Platter - Brisket;Baked Beans;Mac and Cheese
10/30/24 20:48;11288;6;Small Platter - Ribs;Mac and Cheese;
10/30/24 20:50;11289;1;Large Platter - Ribs;Green Beans;Green Beans
10/30/24 20:53;11290;1;Sandwich - Pulled Pork;Fries;
10/30/24 20:53;11290;2;Small Platter - Ribs;Fries;
10/30/24 20:53;11290;3;Sandwich - Pulled Pork;Fries;
10/30/24 20:53;11290;4;Large Platter - Brisket;Fries;Mac and Cheese
10/30/24 20:56;11291;1;Large Platter - Brisket;Green Beans;Fries
10/30/24 20:56;11291;2;Sandwich - Brisket;Fries;
10/30/24 20:56;11292;1;Small Platter - Ribs;Green Beans;
10/30/24 20:59;11293;1;Sandwich - Pulled Pork;Fries;
10/30/24 20:59;11293;2;Sandwich - Pulled Pork;Fries;
10/30/24 20:59;11294;1;Sandwich - Brisket;Fries;
10/30/24 20:59;11295;1;Large Platter - Ribs;Green Beans;Mac and Cheese
10/30/24 20:59;11295;2;Small Platter - Brisket;Fries;
10/30/24 21:02;11296;1;Small Platter - Pulled Pork;Fries;
10/30/24 21:04;11297;1;Small Platter - Pulled Pork;Mac and Cheese;
10/30/24 21:05;11298;1;Small Platter - Ribs;Fries;
10/30/24 21:05;11298;2;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/30/24 21:08;11299;1;Small Platter - Ribs;Fries;
10/30/24 21:10;11300;1;Sandwich - Brisket;Fries;
10/30/24 21:10;11300;2;Small Platter - Pulled Pork;Mac and Cheese;
10/30/24 21:10;11300;3;Small Platter - Pulled Pork;Mac and Cheese;
10/30/24 21:15;11301;1;Large Platter - Ribs;Green Beans;Green Beans
10/30/24 21:15;11301;2;Small Platter - Ribs;Fries;
10/30/24 21:15;11301;3;Small Platter - Pulled Pork;Baked Beans;
10/30/24 21:16;11302;1;Large Platter - Brisket;Baked Beans;Green Beans
10/30/24 21:17;11303;1;Small Platter - Ribs;Baked Beans;
10/30/24 21:17;11304;1;Sandwich - Brisket;Baked Beans;
10/30/24 21:17;11304;2;Sandwich - Brisket;Mac and Cheese;
10/30/24 21:18;11305;1;Sandwich - Brisket;Fries;
10/30/24 21:18;11305;2;Sandwich - Pulled Pork;Fries;
10/30/24 21:20;11306;1;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/30/24 21:20;11306;2;Sandwich - Pulled Pork;Fries;
10/30/24 21:28;11307;1;Small Platter - Pulled Pork;Mac and Cheese;
10/30/24 21:28;11307;2;Sandwich - Pulled Pork;Mac and Cheese;
10/30/24 21:32;11308;1;Large Platter - Ribs;Mac and Cheese;Baked Beans
10/30/24 21:34;11309;1;Sandwich - Pulled Pork;Baked Beans;
10/30/24 21:38;11310;1;Large Platter - Pulled Pork;Green Beans;Green Beans
10/30/24 21:38;11311;1;Sandwich - Brisket;Mac and Cheese;
10/30/24 21:38;11311;2;Small Platter - Ribs;Mac and Cheese;
10/30/24 21:40;11312;1;Large Platter - Ribs;Baked Beans;Green Beans
10/30/24 21:40;11312;2;Sandwich - Brisket;Baked Beans;
10/30/24 21:41;11313;1;Small Platter - Ribs;Mac and Cheese;
10/30/24 21:44;11314;1;Sandwich - Pulled Pork;Fries;
10/30/24 21:45;11315;1;Large Platter - Brisket;Green Beans;Baked Beans
10/30/24 21:45;11315;2;Large Platter - Ribs;Mac and Cheese;Baked Beans
10/30/24 21:45;11315;3;Large Platter - Ribs;Mac and Cheese;Mac and Cheese
10/30/24 21:47;11316;1;Sandwich - Brisket;Fries;
10/30/24 21:50;11317;1;Sandwich - Pulled Pork;Green Beans;
10/30/24 21:51;11318;1;Sandwich - Pulled Pork;Green Beans;
10/30/24 21:51;11318;2;Sandwich - Brisket;Fries;
10/30/24 21:55;11319;1;Small Platter - Pulled Pork;Mac and Cheese;
10/30/24 21:57;11320;1;Large Platter - Brisket;Green Beans;Baked Beans
10/30/24 21:57;11320;2;Large Platter - Pulled Pork;Green Beans;Green Beans
10/30/24 21:57;11321;1;Sandwich - Pulled Pork;Fries;
10/30/24 21:58;11322;1;Small Platter - Pulled Pork;Green Beans;
10/30/24 21:58;11322;2;Sandwich - Pulled Pork;Fries;
10/30/24 21:58;11322;3;Sandwich - Brisket;Fries;
10/30/24 21:58;11322;4;Large Platter - Pulled Pork;Green Beans;Green Beans
10/30/24 21:58;11323;1;Large Platter - Pulled Pork;Green Beans;Green Beans
10/30/24 21:59;11324;1;Small Platter - Ribs;Mac and Cheese;
10/30/24 21:59;11325;1;Sandwich - Brisket;Fries;
10/30/24 21:59;11325;2;Small Platter - Pulled Pork;Baked Beans;
10/31/24 10:06;11326;1;Sandwich - Brisket;Fries;
10/31/24 10:13;11327;1;Large Platter - Ribs;Fries;Mac and Cheese
10/31/24 10:19;11328;1;Small Platter - Pulled Pork;Fries;
10/31/24 10:24;11329;1;Small Platter - Brisket;Baked Beans;
10/31/24 10:24;11329;2;Small Platter - Pulled Pork;Fries;
10/31/24 10:25;11330;1;Sandwich - Pulled Pork;Fries;
10/31/24 10:25;11330;2;Small Platter - Ribs;Mac and Cheese;
10/31/24 10:43;11331;1;Sandwich - Brisket;Fries;
10/31/24 10:43;11331;2;Small Platter - Brisket;Green Beans;
10/31/24 10:43;11331;3;Small Platter - Ribs;Baked Beans;
10/31/24 10:43;11331;4;Sandwich - Pulled Pork;Baked Beans;
10/31/24 10:46;11332;1;Small Platter - Pulled Pork;Fries;
10/31/24 10:46;11332;2;Sandwich - Pulled Pork;Mac and Cheese;
10/31/24 10:46;11332;3;Sandwich - Pulled Pork;Fries;
10/31/24 10:51;11333;1;Large Platter - Pulled Pork;Green Beans;Green Beans
10/31/24 10:51;11333;2;Sandwich - Brisket;Fries;
10/31/24 11:02;11334;1;Small Platter - Ribs;Fries;
10/31/24 11:02;11334;2;Sandwich - Pulled Pork;Fries;
10/31/24 11:03;11335;1;Small Platter - Brisket;Mac and Cheese;
10/31/24 11:03;11335;2;Sandwich - Pulled Pork;Fries;
10/31/24 11:05;11336;1;Small Platter - Pulled Pork;Baked Beans;
10/31/24 11:08;11337;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 11:09;11338;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 11:12;11339;1;Small Platter - Ribs;Baked Beans;
10/31/24 11:12;11339;2;Sandwich - Pulled Pork;Fries;
10/31/24 11:12;11340;1;Small Platter - Brisket;Green Beans;
10/31/24 11:15;11341;1;Large Platter - Pulled Pork;Baked Beans;Baked Beans
10/31/24 11:15;11341;2;Large Platter - Ribs;Fries;Fries
10/31/24 11:18;11342;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 11:18;11342;2;Sandwich - Brisket;Fries;
10/31/24 11:23;11343;1;Sandwich - Brisket;Fries;
10/31/24 11:23;11343;2;Small Platter - Ribs;Mac and Cheese;
10/31/24 11:24;11344;1;Sandwich - Pulled Pork;Fries;
10/31/24 11:24;11344;2;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 11:28;11345;1;Sandwich - Brisket;Fries;
10/31/24 11:28;11345;2;Small Platter - Brisket;Baked Beans;
10/31/24 11:28;11346;1;Sandwich - Brisket;Fries;
10/31/24 11:29;11347;1;Small Platter - Pulled Pork;Baked Beans;
10/31/24 11:29;11347;2;Large Platter - Pulled Pork;Mac and Cheese;Green Beans
10/31/24 11:33;11348;1;Large Platter - Pulled Pork;Baked Beans;Green Beans
10/31/24 11:37;11349;1;Large Platter - Pulled Pork;Baked Beans;Fries
10/31/24 11:37;11349;2;Sandwich - Pulled Pork;Fries;
10/31/24 11:37;11349;3;Sandwich - Brisket;Green Beans;
10/31/24 11:37;11349;4;Large Platter - Brisket;Mac and Cheese;Mac and Cheese
10/31/24 11:38;11350;1;Sandwich - Brisket;Fries;
10/31/24 11:38;11350;2;Small Platter - Ribs;Fries;
10/31/24 11:39;11351;1;Small Platter - Brisket;Fries;
10/31/24 11:39;11351;2;Sandwich - Brisket;Fries;
10/31/24 11:39;11351;3;Sandwich - Brisket;Fries;
10/31/24 11:39;11351;4;Sandwich - Brisket;Fries;
10/31/24 11:39;11351;5;Sandwich - Brisket;Fries;
10/31/24 11:39;11351;6;Sandwich - Brisket;Fries;
10/31/24 11:43;11352;1;Small Platter - Pulled Pork;Baked Beans;
10/31/24 11:43;11352;2;Large Platter - Pulled Pork;Fries;Baked Beans
10/31/24 11:44;11353;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 11:47;11354;1;Large Platter - Ribs;Mac and Cheese;Green Beans
10/31/24 11:47;11354;2;Sandwich - Pulled Pork;Fries;
10/31/24 11:50;11355;1;Large Platter - Ribs;Green Beans;Mac and Cheese
10/31/24 11:52;11356;1;Large Platter - Pulled Pork;Mac and Cheese;Baked Beans
10/31/24 11:52;11356;2;Large Platter - Pulled Pork;Mac and Cheese;Green Beans
10/31/24 11:52;11356;3;Large Platter - Brisket;Baked Beans;Mac and Cheese
10/31/24 11:56;11357;1;Small Platter - Ribs;Fries;
10/31/24 11:56;11357;2;Large Platter - Pulled Pork;Fries;Mac and Cheese
10/31/24 11:58;11358;1;Large Platter - Brisket;Mac and Cheese;Fries
10/31/24 11:59;11359;1;Sandwich - Brisket;Fries;
10/31/24 11:59;11360;1;Large Platter - Ribs;Green Beans;Baked Beans
10/31/24 11:59;11360;2;Sandwich - Brisket;Green Beans;
10/31/24 12:01;11361;1;Small Platter - Ribs;Fries;
10/31/24 12:02;11362;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 12:02;11362;2;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 12:02;11363;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 12:02;11363;2;Sandwich - Pulled Pork;Fries;
10/31/24 12:06;11364;1;Sandwich - Pulled Pork;Mac and Cheese;
10/31/24 12:06;11364;2;Small Platter - Ribs;Fries;
10/31/24 12:06;11365;1;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/31/24 12:06;11365;2;Small Platter - Pulled Pork;Fries;
10/31/24 12:07;11366;1;Small Platter - Pulled Pork;Green Beans;
10/31/24 12:07;11366;2;Large Platter - Ribs;Green Beans;Green Beans
10/31/24 12:07;11366;3;Small Platter - Pulled Pork;Baked Beans;
10/31/24 12:07;11367;1;Small Platter - Brisket;Baked Beans;
10/31/24 12:07;11367;2;Sandwich - Pulled Pork;Fries;
10/31/24 12:07;11367;3;Large Platter - Pulled Pork;Green Beans;Mac and Cheese
10/31/24 12:07;11367;4;Sandwich - Pulled Pork;Mac and Cheese;
10/31/24 12:07;11367;5;Small Platter - Ribs;Fries;
10/31/24 12:08;11368;1;Sandwich - Brisket;Baked Beans;
10/31/24 12:08;11368;2;Sandwich - Pulled Pork;Mac and Cheese;
10/31/24 12:09;11369;1;Sandwich - Pulled Pork;Fries;
10/31/24 12:09;11369;2;Large Platter - Ribs;Baked Beans;Mac and Cheese
10/31/24 12:10;11370;1;Sandwich - Pulled Pork;Fries;
10/31/24 12:11;11371;1;Small Platter - Ribs;Mac and Cheese;
10/31/24 12:11;11371;2;Large Platter - Brisket;Fries;Baked Beans
10/31/24 12:11;11372;1;Small Platter - Brisket;Fries;
10/31/24 12:11;11372;2;Sandwich - Brisket;Fries;
10/31/24 12:12;11373;1;Sandwich - Pulled Pork;Fries;
10/31/24 12:16;11374;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 12:17;11375;1;Sandwich - Brisket;Green Beans;
10/31/24 12:17;11376;1;Large Platter - Brisket;Fries;Mac and Cheese
10/31/24 12:17;11376;2;Large Platter - Brisket;Green Beans;Green Beans
10/31/24 12:19;11377;1;Sandwich - Pulled Pork;Fries;
10/31/24 12:22;11378;1;Sandwich - Brisket;Mac and Cheese;
10/31/24 12:22;11378;2;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/31/24 12:22;11379;1;Sandwich - Brisket;Fries;
10/31/24 12:22;11379;2;Sandwich - Pulled Pork;Fries;
10/31/24 12:22;11379;3;Large Platter - Pulled Pork;Fries;Fries
10/31/24 12:22;11379;4;Sandwich - Pulled Pork;Fries;
10/31/24 12:22;11379;5;Sandwich - Pulled Pork;Mac and Cheese;
10/31/24 12:22;11379;6;Large Platter - Brisket;Green Beans;Baked Beans
10/31/24 12:23;11380;1;Small Platter - Brisket;Mac and Cheese;
10/31/24 12:25;11381;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 12:25;11381;2;Sandwich - Brisket;Fries;
10/31/24 12:27;11382;1;Large Platter - Pulled Pork;Fries;Green Beans
10/31/24 12:27;11382;2;Large Platter - Pulled Pork;Green Beans;Green Beans
10/31/24 12:27;11382;3;Small Platter - Pulled Pork;Baked Beans;
10/31/24 12:27;11383;1;Small Platter - Brisket;Baked Beans;
10/31/24 12:27;11383;2;Small Platter - Pulled Pork;Fries;
10/31/24 12:28;11384;1;Small Platter - Brisket;Mac and Cheese;
10/31/24 12:28;11384;2;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 12:30;11385;1;Small Platter - Ribs;Fries;
10/31/24 12:30;11385;2;Sandwich - Brisket;Fries;
10/31/24 12:31;11386;1;Large Platter - Ribs;Baked Beans;Mac and Cheese
10/31/24 12:34;11387;1;Small Platter - Pulled Pork;Fries;
10/31/24 12:34;11388;1;Small Platter - Pulled Pork;Fries;
10/31/24 12:34;11389;1;Large Platter - Ribs;Fries;Green Beans
10/31/24 12:34;11389;2;Large Platter - Pulled Pork;Green Beans;Green Beans
10/31/24 12:34;11390;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 12:34;11390;2;Sandwich - Brisket;Fries;
10/31/24 12:34;11390;3;Sandwich - Pulled Pork;Fries;
10/31/24 12:35;11391;1;Sandwich - Pulled Pork;Fries;
10/31/24 12:35;11391;2;Sandwich - Pulled Pork;Fries;
10/31/24 12:35;11392;1;Large Platter - Pulled Pork;Mac and Cheese;Green Beans
10/31/24 12:37;11393;1;Large Platter - Brisket;Fries;Baked Beans
10/31/24 12:38;11394;1;Small Platter - Ribs;Fries;
10/31/24 12:38;11394;2;Large Platter - Brisket;Green Beans;Mac and Cheese
10/31/24 12:38;11394;3;Small Platter - Ribs;Mac and Cheese;
10/31/24 12:38;11395;1;Sandwich - Brisket;Fries;
10/31/24 12:38;11395;2;Small Platter - Pulled Pork;Fries;
10/31/24 12:38;11395;3;Sandwich - Pulled Pork;Fries;
10/31/24 12:38;11395;4;Large Platter - Ribs;Fries;Mac and Cheese
10/31/24 12:39;11396;1;Large Platter - Brisket;Fries;Green Beans
10/31/24 12:39;11396;2;Sandwich - Brisket;Fries;
10/31/24 12:39;11396;3;Large Platter - Brisket;Baked Beans;Mac and Cheese
10/31/24 12:39;11397;1;Small Platter - Pulled Pork;Baked Beans;
10/31/24 12:39;11397;2;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/31/24 12:39;11397;3;Sandwich - Brisket;Fries;
10/31/24 12:39;11397;4;Large Platter - Brisket;Green Beans;Mac and Cheese
10/31/24 12:39;11398;1;Sandwich - Pulled Pork;Fries;
10/31/24 12:39;11399;1;Small Platter - Ribs;Fries;
10/31/24 12:39;11399;2;Large Platter - Ribs;Green Beans;Baked Beans
10/31/24 12:39;11400;1;Sandwich - Brisket;Fries;
10/31/24 12:40;11401;1;Small Platter - Ribs;Baked Beans;
10/31/24 12:40;11401;2;Small Platter - Ribs;Mac and Cheese;
10/31/24 12:41;11402;1;Sandwich - Pulled Pork;Fries;
10/31/24 12:41;11402;2;Sandwich - Pulled Pork;Fries;
10/31/24 12:44;11403;1;Sandwich - Pulled Pork;Mac and Cheese;
10/31/24 12:44;11403;2;Small Platter - Ribs;Mac and Cheese;
10/31/24 12:46;11404;1;Sandwich - Brisket;Fries;
10/31/24 12:47;11405;1;Sandwich - Pulled Pork;Fries;
10/31/24 12:50;11406;1;Large Platter - Brisket;Fries;Green Beans
10/31/24 12:50;11406;2;Small Platter - Brisket;Fries;
10/31/24 12:53;11407;1;Small Platter - Pulled Pork;Green Beans;
10/31/24 12:53;11407;2;Large Platter - Pulled Pork;Green Beans;Green Beans
10/31/24 12:54;11408;1;Small Platter - Ribs;Green Beans;
10/31/24 12:56;11409;1;Large Platter - Ribs;Mac and Cheese;Baked Beans
10/31/24 12:56;11410;1;Large Platter - Ribs;Mac and Cheese;Mac and Cheese
10/31/24 12:56;11410;2;Sandwich - Pulled Pork;Fries;
10/31/24 12:57;11411;1;Sandwich - Brisket;Fries;
10/31/24 12:57;11411;2;Sandwich - Brisket;Fries;
10/31/24 13:02;11412;1;Small Platter - Pulled Pork;Baked Beans;
10/31/24 13:02;11412;2;Small Platter - Ribs;Mac and Cheese;
10/31/24 13:02;11413;1;Sandwich - Pulled Pork;Fries;
10/31/24 13:02;11413;2;Sandwich - Pulled Pork;Fries;
10/31/24 13:02;11413;3;Sandwich - Pulled Pork;Fries;
10/31/24 13:04;11414;1;Sandwich - Pulled Pork;Fries;
10/31/24 13:04;11414;2;Sandwich - Brisket;Fries;
10/31/24 13:06;11415;1;Large Platter - Brisket;Green Beans;Baked Beans
10/31/24 13:06;11415;2;Sandwich - Brisket;Fries;
10/31/24 13:06;11415;3;Sandwich - Pulled Pork;Baked Beans;
10/31/24 13:06;11415;4;Large Platter - Ribs;Green Beans;Mac and Cheese
10/31/24 13:06;11415;5;Large Platter - Pulled Pork;Green Beans;Green Beans
10/31/24 13:08;11416;1;Sandwich - Brisket;Fries;
10/31/24 13:08;11416;2;Small Platter - Ribs;Baked Beans;
10/31/24 13:08;11417;1;Small Platter - Brisket;Baked Beans;
10/31/24 13:08;11418;1;Small Platter - Ribs;Fries;
10/31/24 13:08;11418;2;Small Platter - Ribs;Fries;
10/31/24 13:10;11419;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 13:10;11419;2;Large Platter - Brisket;Green Beans;Green Beans
10/31/24 13:11;11420;1;Large Platter - Ribs;Mac and Cheese;Green Beans
10/31/24 13:16;11421;1;Sandwich - Pulled Pork;Fries;
10/31/24 13:16;11421;2;Small Platter - Pulled Pork;Fries;
10/31/24 13:17;11422;1;Sandwich - Pulled Pork;Fries;
10/31/24 13:17;11422;2;Large Platter - Brisket;Baked Beans;Fries
10/31/24 13:17;11423;1;Sandwich - Pulled Pork;Fries;
10/31/24 13:20;11424;1;Large Platter - Pulled Pork;Mac and Cheese;Green Beans
10/31/24 13:20;11424;2;Small Platter - Pulled Pork;Green Beans;
10/31/24 13:20;11425;1;Small Platter - Brisket;Green Beans;
10/31/24 13:20;11425;2;Sandwich - Pulled Pork;Fries;
10/31/24 13:22;11426;1;Sandwich - Brisket;Fries;
10/31/24 13:22;11426;2;Small Platter - Brisket;Green Beans;
10/31/24 13:22;11426;3;Small Platter - Brisket;Mac and Cheese;
10/31/24 13:22;11427;1;Small Platter - Ribs;Mac and Cheese;
10/31/24 13:22;11427;2;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 13:23;11428;1;Sandwich - Brisket;Fries;
10/31/24 13:23;11428;2;Small Platter - Ribs;Mac and Cheese;
10/31/24 13:23;11429;1;Sandwich - Brisket;Mac and Cheese;
10/31/24 13:23;11429;2;Small Platter - Ribs;Fries;
10/31/24 13:23;11430;1;Sandwich - Pulled Pork;Baked Beans;
10/31/24 13:23;11430;2;Sandwich - Pulled Pork;Fries;
10/31/24 13:23;11430;3;Sandwich - Brisket;Mac and Cheese;
10/31/24 13:23;11430;4;Small Platter - Brisket;Mac and Cheese;
10/31/24 13:23;11430;5;Sandwich - Brisket;Fries;
10/31/24 13:24;11431;1;Large Platter - Ribs;Mac and Cheese;Fries
10/31/24 13:24;11431;2;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/31/24 13:24;11432;1;Small Platter - Ribs;Baked Beans;
10/31/24 13:24;11432;2;Small Platter - Ribs;Baked Beans;
10/31/24 13:27;11433;1;Large Platter - Pulled Pork;Baked Beans;Mac and Cheese
10/31/24 13:27;11433;2;Small Platter - Brisket;Green Beans;
10/31/24 13:27;11433;3;Sandwich - Brisket;Mac and Cheese;
10/31/24 13:27;11434;1;Small Platter - Ribs;Mac and Cheese;
10/31/24 13:27;11434;2;Sandwich - Pulled Pork;Fries;
10/31/24 13:29;11435;1;Small Platter - Brisket;Baked Beans;
10/31/24 13:29;11435;2;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 13:29;11436;1;Sandwich - Pulled Pork;Fries;
10/31/24 13:29;11436;2;Small Platter - Brisket;Fries;
10/31/24 13:29;11436;3;Sandwich - Brisket;Fries;
10/31/24 13:29;11436;4;Sandwich - Brisket;Fries;
10/31/24 13:29;11436;5;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 13:29;11436;6;Sandwich - Pulled Pork;Green Beans;
10/31/24 13:31;11437;1;Sandwich - Pulled Pork;Fries;
10/31/24 13:31;11438;1;Small Platter - Ribs;Mac and Cheese;
10/31/24 13:31;11438;2;Large Platter - Ribs;Green Beans;Green Beans
10/31/24 13:37;11439;1;Sandwich - Pulled Pork;Fries;
10/31/24 13:39;11440;1;Small Platter - Ribs;Fries;
10/31/24 13:40;11441;1;Large Platter - Pulled Pork;Mac and Cheese;Green Beans
10/31/24 13:40;11441;2;Sandwich - Brisket;Fries;
10/31/24 13:40;11441;3;Small Platter - Ribs;Baked Beans;
10/31/24 13:40;11441;4;Small Platter - Ribs;Green Beans;
10/31/24 13:41;11442;1;Small Platter - Pulled Pork;Baked Beans;
10/31/24 13:41;11442;2;Sandwich - Brisket;Fries;
10/31/24 13:41;11442;3;Sandwich - Pulled Pork;Fries;
10/31/24 13:41;11442;4;Small Platter - Pulled Pork;Baked Beans;
10/31/24 13:41;11442;5;Small Platter - Brisket;Mac and Cheese;
10/31/24 13:44;11443;1;Large Platter - Pulled Pork;Mac and Cheese;Baked Beans
10/31/24 13:45;11444;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 13:45;11445;1;Sandwich - Brisket;Fries;
10/31/24 13:46;11446;1;Small Platter - Ribs;Fries;
10/31/24 13:46;11446;2;Large Platter - Brisket;Fries;Mac and Cheese
10/31/24 13:46;11446;3;Small Platter - Brisket;Mac and Cheese;
10/31/24 13:46;11447;1;Large Platter - Pulled Pork;Fries;Baked Beans
10/31/24 13:46;11447;2;Sandwich - Pulled Pork;Fries;
10/31/24 13:46;11448;1;Large Platter - Brisket;Green Beans;Green Beans
10/31/24 13:46;11448;2;Small Platter - Brisket;Green Beans;
10/31/24 13:47;11449;1;Sandwich - Brisket;Fries;
10/31/24 13:49;11450;1;Large Platter - Brisket;Baked Beans;Fries
10/31/24 13:49;11450;2;Large Platter - Pulled Pork;Baked Beans;Baked Beans
10/31/24 13:50;11451;1;Sandwich - Brisket;Fries;
10/31/24 13:50;11451;2;Sandwich - Brisket;Baked Beans;
10/31/24 13:51;11452;1;Small Platter - Brisket;Green Beans;
10/31/24 13:51;11452;2;Small Platter - Pulled Pork;Fries;
10/31/24 13:52;11453;1;Small Platter - Pulled Pork;Fries;
10/31/24 13:52;11453;2;Sandwich - Pulled Pork;Fries;
10/31/24 13:53;11454;1;Sandwich - Pulled Pork;Baked Beans;
10/31/24 13:53;11455;1;Sandwich - Brisket;Fries;
10/31/24 13:54;11456;1;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 13:54;11456;2;Large Platter - Pulled Pork;Baked Beans;Green Beans
10/31/24 13:54;11456;3;Sandwich - Brisket;Fries;
10/31/24 13:58;11457;1;Sandwich - Brisket;Fries;
10/31/24 13:58;11458;1;Sandwich - Brisket;Baked Beans;
10/31/24 13:58;11458;2;Small Platter - Ribs;Mac and Cheese;
10/31/24 13:59;11459;1;Small Platter - Pulled Pork;Baked Beans;
10/31/24 14:00;11460;1;Large Platter - Ribs;Mac and Cheese;Fries
10/31/24 14:00;11460;2;Large Platter - Brisket;Green Beans;Fries
10/31/24 14:01;11461;1;Large Platter - Pulled Pork;Mac and Cheese;Green Beans
10/31/24 14:01;11461;2;Sandwich - Brisket;Fries;
10/31/24 14:01;11461;3;Small Platter - Pulled Pork;Mac and Cheese;
10/31/24 14:01;11461;4;Sandwich - Brisket;Fries;
10/31/24 14:01;11461;5;Sandwich - Brisket;Fries;
10/31/24 14:01;11461;6;Large Platter - Brisket;Mac and Cheese;Baked Beans
10/31/24 14:09;11462;1;Large Platter - Ribs;Fries;Green Beans
10/31/24 14:09;11462;2;Sandwich - Pulled Pork;Fries;
10/31/24 14:11;11463;1;Sandwich - Pulled Pork;Green Beans;
10/31/24 14:11;11464;1;Large Platter - Pulled Pork;Green Beans;Green Beans
10/31/24 14:11;11464;2;Sandwich - Brisket;Fries;
10/31/24 14:15;11465;1;Sandwich - Pulled Pork;Fries;
10/31/24 14:17;11466;1;Sandwich - Pulled Pork;Fries;
10/31/24 14:17;11466;2;Large Platter - Pulled Pork;Mac and Cheese;Green Beans
10/31/24 14:17;11466;3;Large Platter - Pulled Pork;Baked Beans;Fries
10/31/24 14:17;11466;4;Large Platter - Ribs;Green Beans;Green Beans
10/31/24 14:17;11466;5;Sandwich - Pulled Pork;Fries;
10/31/24 14:17;11467;1;Large Platter - Brisket;Green Beans;Green Beans
10/31/24 14:17;11467;2;Large Platter - Ribs;Fries;Mac and Cheese
10/31/24 14:20;11468;1;Small Platter - Ribs;Baked Beans;
10/31/24 14:21;11469;1;Small Platter - Pulled Pork;Fries;
10/31/24 14:23;11470;1;Sandwich - Brisket;Fries;
10/31/24 14:23;11471;1;Sandwich - Brisket;Fries;
10/31/24 14:23;11471;2;Small Platter - Pulled Pork;Green Beans;
10/31/24 14:23;11471;3;Sandwich - Brisket;Fries;
10/31/24 14:23;11471;4;Small Platter - Pulled Pork;Baked Beans;
10/31/24 14:24;11472;1;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/31/24 14:24;11472;2;Small Platter - Pulled Pork;Fries;
